time,pna,ea,wa,wp,eu,soi,esoi,nino12,nino34,nino4
189358.5,17.296265,-132.72778,-192.45728,-237.45557,-111.86572,453.3047,135.20312,22.108576,25.374994,26.136532
189389.0,40.020386,-158.10669,-176.27856,-247.13281,-54.97754,427.875,283.83594,22.40701,25.630045,26.272068
189419.5,-21.883057,-144.19739,-321.55396,-203.1582,-2.088745,358.6797,127.671875,24.123875,25.858597,26.373764
189450.5,34.419067,-108.30383,-217.56299,-215.04785,8.919067,253.79688,28.9375,26.352839,26.08182,26.222477
189480.0,-15.346802,-180.27307,-359.6516,-231.09692,12.939941,131.24219,-23.851562,27.067402,26.640097,26.976519
189509.5,26.642822,-158.80273,-194.74951,-231.27002,9.769897,85.59375,55.070312,27.338692,27.1283,27.538956
189540.0,63.514404,-111.198975,-161.20166,-176.18677,-34.372803,309.27344,-26.648438,25.74635,27.75427,27.954283
189570.5,34.83203,-149.60742,-139.42993,-192.16772,-24.759521,431.89844,238.9375,24.02212,27.638529,28.10156
189601.0,45.11682,-103.57861,-180.20581,-174.79736,17.387817,431.7578,276.9297,23.108494,27.39357,28.13152
189631.5,-30.277832,-116.74353,-142.19434,-126.77759,-61.196045,383.9375,263.3828,22.295744,26.446972,27.304398
189662.5,-10.779419,-99.662964,-164.99878,-139.30884,-34.643555,560.3594,288.75,21.477814,25.270184,26.275455
189693.0,-11.424438,-110.25391,-232.32935,-163.65576,-19.984253,417.22656,226.77344,21.42624,25.188622,26.408478
189723.5,-16.692017,-144.97241,-261.19946,-242.8562,-57.62744,396.53906,230.01562,21.620111,25.016993,26.095613
189754.0,51.908203,-163.19116,-253.28345,-331.6726,8.5234375,407.2578,284.35938,23.23444,25.058678,26.07432
189784.5,-71.6543,-110.13562,-299.52734,-220.04834,11.531372,273.14062,212.11719,23.612799,24.924744,25.517542
189815.5,-87.21411,-136.52844,-340.58325,-193.33374,-34.381104,140.61719,231.52344,25.406698,24.844864,25.235731
189845.0,-17.6156,-49.9104,-247.34595,-186.88867,31.869751,182.0625,234.55469,26.1156,25.249596,25.817108
189874.5,12.474121,-99.38867,-278.8955,-201.93237,-15.420532,294.77344,209.09375,26.80858,25.641726,26.24312
189905.0,-45.151733,-172.14075,-140.2688,-168.51025,-61.32556,324.625,125.02344,26.15957,26.2373,26.74542
189935.5,33.79712,-167.19702,-177.32617,-200.87329,-4.241577,287.28906,299.3828,22.638208,26.41213,26.920135
189966.0,29.408081,-99.31091,-198.59863,-134.48193,-1.373169,392.8828,494.48438,20.312077,26.053652,26.786057
189996.5,-13.980591,-139.73193,-186.9143,-150.4292,-16.028564,342.27344,490.5,20.013374,24.886953,26.060379
190027.5,-14.049438,-122.916504,-208.79443,-184.78174,-45.62085,459.8828,543.3203,19.622765,23.576725,24.926249
190058.0,-13.23877,-127.701416,-174.60889,-213.31201,-29.29834,502.53125,398.8672,20.40506,23.123638,23.9704
190088.5,18.03125,-142.7284,-194.32495,-313.187,34.739502,461.29688,376.46094,20.884624,22.840372,23.524485
190119.0,12.19165,-86.35608,-320.59692,-312.5913,-122.57312,425.73438,410.16406,21.681328,23.21375,24.143936
190149.5,27.654541,-136.75195,-309.229,-197.36816,-58.041016,142.57031,361.65625,22.864777,23.351234,23.949068
190180.5,-18.41333,-66.95044,-312.3025,-256.27124,11.712158,68.91406,239.42188,24.728483,23.6207,23.725367
190210.0,-18.501953,-59.456177,-152.94238,-185.11865,-54.249756,2.5390625,240.85156,25.512583,24.027298,24.05188
190239.5,-14.967773,-83.79224,-176.46362,-230.50098,31.858398,140.55469,274.14844,26.666874,24.976137,25.024374
190270.0,-47.92383,-160.70776,-177.99854,-310.24194,-91.55701,274.0625,171.60156,26.299644,25.618647,25.723337
190300.5,38.473267,-129.32983,-176.11963,-233.29932,-48.64868,207.57031,306.70312,23.508478,25.93606,26.235456
190331.0,-8.531494,-162.71802,-159.68604,-223.59814,-34.665527,377.40625,387.89844,21.976109,25.953667,26.49372
190361.5,-39.681396,-96.12195,-160.76294,-154.93896,-63.179565,429.90625,373.3047,21.682377,25.505222,26.213696
190392.5,-41.993774,-151.62878,-133.19531,-161.11426,-71.26318,471.27344,420.46094,21.501907,24.691772,25.450043
190423.0,-23.493652,-132.87732,-190.4143,-230.90332,-104.61926,463.6797,354.3047,21.47105,24.318426,24.934044
190453.5,-1.2064209,-191.5061,-261.04785,-213.98584,-42.43164,361.8203,383.54688,21.877485,24.106352,24.894499
190484.0,-16.819824,-200.69434,-243.42163,-339.49292,-51.111206,310.10938,186.1875,22.96815,23.96974,24.53041
190514.5,7.2543945,-203.74597,-270.5249,-296.68042,-91.325195,387.3047,340.1328,23.639538,24.197702,24.692087
190545.5,4.9974365,-68.10339,-193.1897,-286.5332,79.03784,191.54688,308.66406,25.289509,24.86252,25.223686
190575.0,0.026977539,-89.206055,-204.93262,-166.35718,33.27722,348.76562,166.14062,25.876375,25.608643,25.768959
190604.5,-55.333008,-62.722412,-204.9812,-211.41895,43.0885,230.625,99.84375,26.571402,26.205667,26.303867
190635.0,18.875488,-130.97424,-129.46484,-257.5398,-37.826416,282.39844,69.640625,26.232193,26.83877,26.964542
190665.5,40.203857,-112.52942,-191.18848,-170.39868,7.677124,231.4375,243.03906,23.668854,27.00371,27.206263
190696.0,-12.1241455,-84.60217,-205.29297,-202.99048,-79.83008,238.40625,255.78906,22.636261,26.550087,27.073824
190726.5,-12.961914,-143.29224,-155.26514,-146.33325,-41.60962,411.67188,330.78125,21.87463,25.660412,26.251493
190757.5,-17.559326,-113.18579,-167.81274,-149.24365,-94.275635,481.60156,391.71875,21.427841,24.927277,25.804743
190788.0,-13.344116,-77.7251,-178.10498,-199.21411,-55.432495,494.60938,394.64844,20.552681,24.024385,24.85551
190818.5,35.36035,-204.90137,-246.16577,-277.41943,6.350464,445.40625,415.3125,21.12695,23.270674,24.22963
190849.0,46.256348,-79.473755,-213.06836,-263.19995,16.782349,388.02344,429.46094,22.120583,23.084953,23.720266
190879.5,-11.661621,-93.87964,-263.7771,-258.42358,95.6709,216.8125,421.26562,23.297174,22.980541,23.471905
190910.5,-62.39392,-160.307,-292.9807,-291.91968,16.99121,348.60938,494.28125,25.530228,23.414751,23.844936
190940.0,-28.716553,-137.15173,-334.33447,-229.469,-13.357544,72.82031,372.4375,25.783524,24.078627,24.203053
190969.5,-24.63208,-73.59338,-212.4878,-216.01172,19.814331,278.14844,262.875,25.968174,24.895329,24.889856
191000.0,33.10022,-101.521484,-252.19165,-263.15283,-52.634033,339.46094,284.91406,25.76007,25.558088,25.706661
191030.5,17.214478,-170.58606,-190.15894,-219.06567,-22.89502,264.9453,336.0703,22.126034,25.88643,26.197926
191061.0,-20.91919,-84.54883,-162.62695,-152.06567,-61.108032,312.73438,454.03906,21.706997,25.720036,26.068419
191091.5,-37.013184,-122.86328,-152.04663,-129.01733,-60.404663,311.85938,413.625,21.532623,25.25247,25.730751
191122.5,-65.70203,-90.27075,-165.23364,-124.43652,-52.62622,408.89844,492.33594,20.417862,24.350414,25.226976
191153.0,26.666748,-136.11133,-217.49829,-215.14258,-84.55115,505.6953,468.14844,20.371653,23.816788,24.797165
191183.5,-36.73401,-123.36023,-240.02637,-275.76904,-44.19629,403.5078,368.8828,20.489843,23.434889,24.521427
191214.0,-38.382202,-108.933716,-270.91992,-294.50488,18.13086,245.57031,462.9922,21.04867,23.090578,24.188639
191244.5,5.657959,-91.95715,-287.97095,-384.32886,65.44592,-45.90625,386.21094,23.042654,23.241552,24.013042
191275.5,-35.49829,-102.17273,-322.40918,-301.3186,-134.78491,181.15625,379.52344,24.972317,23.33869,23.558311
191305.0,-49.682495,-105.26257,-199.55762,-350.9629,79.79553,105.24219,267.1797,25.15805,24.13569,24.055593
191334.5,-36.115723,-122.70215,-168.30225,-143.17065,16.446167,84.59375,213.78125,26.06713,24.824121,25.031282
191365.0,-36.153442,-128.94739,-206.01172,-227.41089,-41.37561,285.7578,214.83594,26.215235,25.655125,25.657255
191395.5,6.9976807,-111.93591,-168.0835,-196.43506,-8.2265625,209.64062,375.9297,24.07974,25.9352,26.02391
191426.0,6.2911377,-72.06909,-195.51172,-203.55591,-85.766846,225.38281,384.47656,23.082542,25.859484,26.20374
191456.5,-51.4552,-89.12854,-121.965576,-166.04053,-67.68054,413.4297,397.64062,22.41013,25.469114,26.190922
191487.5,-24.000122,-70.84839,-183.31494,-191.02637,-15.771973,472.4297,439.89844,21.61481,24.521954,25.342571
191518.0,-51.86035,-128.8009,-198.07666,-225.59692,-47.003784,490.96875,368.70312,21.438005,24.247236,24.940918
191548.5,34.931274,-96.45032,-227.1958,-307.85547,-7.941162,406.92188,306.625,21.132536,23.990808,25.04005
191579.0,-24.104126,-204.4895,-278.64453,-333.37427,-20.130371,405.125,419.8125,21.94211,24.263382,25.317707
191609.5,32.698486,-132.07178,-147.0625,-292.80225,-5.437744,258.2422,269.8828,23.323313,24.673336,25.270317
191640.5,-84.53003,-34.748047,-263.53833,-148.5061,-48.708374,50.078125,280.42188,25.165602,24.93591,25.344141
191670.0,2.2755127,-31.912476,-239.56592,-121.92383,49.433716,41.898438,84.78906,26.204002,25.504597,25.62216
191699.5,48.850098,-11.09729,-194.47925,-195.02979,78.23096,124.171875,8.84375,27.160604,26.720432,26.647495
191730.0,67.026245,-104.31848,-191.24146,-175.97778,-10.056763,93.203125,0.4453125,26.394117,27.42772,27.497105
191760.5,52.4989,-108.02734,-162.94946,-175.82056,2.2130127,338.29688,208.33594,23.945885,27.40995,27.637878
191791.0,27.668945,-109.69873,-146.61084,-176.85474,-17.798706,359.16406,310.28906,23.335274,27.079336,27.530828
191821.5,-18.59375,-132.0675,-184.53711,-180.77368,-34.982666,370.78906,332.6875,22.3554,26.203709,26.937984
191852.5,-18.9823,-26.440552,-173.19556,-156.70288,-18.201294,443.84375,226.71094,23.082676,25.284973,26.024315
191883.0,-18.243774,-73.71448,-252.84717,-211.42944,-52.57007,385.0703,230.09375,22.798216,25.149359,26.013996
191913.5,13.648071,-141.901,-267.0769,-290.39087,-91.83594,437.1953,247.96094,22.288185,25.11412,25.911926
191944.0,-10.354004,-136.43152,-218.14062,-240.96924,-19.709717,375.6328,342.9375,22.856947,25.118418,25.632668
191974.5,62.096313,-199.39429,-295.22998,-234.02661,-4.2751465,307.51562,333.79688,23.402473,24.975578,25.406462
192005.5,35.12622,-61.717407,-179.60498,-255.1582,-8.688232,302.75,181.60156,25.33096,25.264019,25.496662
192035.0,-25.089233,-84.40613,-302.38354,-182.58325,54.68152,-59.75,174.00781,25.903261,25.239843,25.633083
192064.5,-68.16748,-57.611084,-227.49243,-199.56616,6.7233887,262.47656,240.4375,26.570414,25.620914,26.08991
192095.0,-13.578125,-75.96741,-189.65405,-290.6267,13.835693,169.83594,214.69531,26.4976,26.580479,26.903881
192125.5,-1.9708252,-80.10962,-183.04639,-152.53809,0.40576172,110.625,197.59375,23.919771,27.020304,27.356695
192156.0,-10.525757,-51.044067,-162.52417,-179.64209,6.274658,310.27344,336.85156,22.760014,26.821318,27.129908
192186.5,-30.575195,-63.414062,-196.61133,-124.65552,-65.98511,350.28125,270.35156,22.634722,26.082634,26.672815
192217.5,-18.086426,-119.05127,-172.70923,-157.21802,-14.45874,355.1172,164.27344,22.550545,25.37465,26.28185
192248.0,-14.268921,-115.9657,-202.6001,-236.45459,-16.411865,469.3203,208.38281,21.97966,25.475801,26.426884
192278.5,30.100586,-61.310303,-219.49219,-299.56274,-46.587646,367.14844,143.89062,22.388912,25.5919,26.361431
192309.0,4.7425537,-198.65479,-253.85059,-320.3921,-74.175415,391.1797,243.64844,23.129444,25.820148,26.509861
192339.5,29.075073,-69.49121,-298.14453,-359.82617,5.0008545,174.99219,97.359375,23.497335,26.19242,26.660757
192370.5,-13.30249,-79.98108,-348.08936,-263.614,-3.5888672,396.27344,50.445312,25.248611,26.285402,26.766298
192400.0,64.36902,-158.75,-306.95166,-162.87573,63.468994,152.875,109.72656,26.571442,26.36489,26.957933
192429.5,9.158691,-109.062256,-305.42578,-291.13135,1.4848633,7.203125,50.492188,26.944735,26.640558,27.0747
192460.0,23.561523,-102.215454,-202.16724,-227.82935,-18.83374,425.96875,105.078125,25.348192,27.256771,27.513853
192490.5,31.703125,-126.16785,-195.6416,-189.38843,-21.046875,303.35938,291.5,22.987164,27.046644,27.521732
192521.0,17.712646,-85.35974,-196.68896,-167.28052,-27.249878,250.10938,378.9375,20.881624,26.449997,27.164783
192551.5,-28.236938,-39.89917,-166.09106,-170.70361,-8.80481,344.375,419.58594,19.952208,25.157013,26.254158
192582.5,-26.636963,-112.95056,-157.64575,-155.198,-46.862915,470.04688,474.4297,19.725708,24.29204,25.6498
192613.0,-10.841309,-159.48193,-164.7024,-245.23853,-46.413086,461.75,369.6797,20.37329,23.890268,24.864634
192643.5,0.67700195,-126.796265,-240.08057,-303.385,-107.95569,449.0078,369.39844,20.401796,23.570091,24.650347
192674.0,-68.62366,-76.63086,-305.07422,-392.97534,16.143555,380.6875,284.2422,21.026482,23.248669,23.899483
192704.5,-119.80017,-124.31372,-288.1001,-326.11816,-6.547241,219.07812,397.5547,22.594059,23.486849,23.832542
192735.5,-20.997803,-131.80823,-395.448,-200.82593,-7.682007,99.75781,276.47656,25.110659,23.870958,24.19793
192765.0,-60.516724,-131.89673,-231.04614,-225.33618,40.762085,244.70312,360.96875,25.515295,24.478502,24.602974
192794.5,-51.619507,-26.91211,-241.59839,-251.04785,38.708252,161.96875,174.71875,26.070705,24.916325,25.042286
192825.0,10.165405,-93.92566,-176.80493,-173.92749,46.16516,199.88281,274.39844,26.548586,25.85116,25.991117
192855.5,7.8172607,-99.26965,-213.75562,-193.53394,-29.153442,354.10938,271.45312,23.62989,26.31494,26.73489
192886.0,17.280396,-51.26709,-198.78345,-156.73828,-7.133667,245.01562,416.9453,22.387995,26.072666,26.541443
192916.5,-23.883057,-87.12268,-142.02612,-149.72241,-78.82825,448.5703,447.33594,21.964342,25.510895,25.94358
192947.5,-27.091919,-88.66211,-172.90308,-184.5581,-58.082764,411.5625,344.1797,21.581625,24.74158,25.567947
192978.0,-10.032959,-118.600464,-200.3064,-216.83813,-19.252686,369.39844,323.51562,21.999002,24.496122,25.345602
193008.5,-8.026245,-163.05066,-236.88257,-280.57178,-100.65027,493.6328,347.47656,22.383257,24.532902,25.217834
193039.0,-37.78174,-137.99878,-249.45264,-274.90356,-99.79883,230.84375,229.94531,23.215267,24.576012,25.065716
193069.5,-107.35632,-90.47241,-271.04224,-252.2251,-55.59973,360.625,340.91406,23.645157,24.910982,25.427332
193100.5,-81.14905,-45.95935,-265.9734,-248.23755,-55.545044,-34.171875,244.07812,25.383408,25.227919,25.711164
193130.0,-30.348633,-171.16223,-214.6228,-157.5476,22.439575,-57.0625,77.50781,26.424747,25.953037,26.342093
193159.5,-21.43457,-156.20715,-263.33057,-200.68848,18.710571,169.09375,105.88281,27.070444,26.523006,26.70333
193190.0,12.480469,-116.82947,-148.68262,-208.95972,-24.484741,234.36719,72.046875,27.33134,27.166264,27.27993
193220.5,29.83728,-120.464966,-184.83472,-252.70898,-7.006836,292.89844,104.671875,25.563606,27.328054,27.657303
193251.0,1.215332,-101.87195,-185.35327,-197.63867,-60.98816,351.46875,236.1875,23.337156,27.227873,27.72685
193281.5,-40.365234,-141.4104,-155.60083,-188.57227,-39.924194,372.85156,217.32031,22.751749,26.663921,27.494665
193312.5,-36.37915,-119.932495,-160.84424,-163.40283,-38.895508,373.3672,163.53125,22.740608,26.080696,26.863905
193343.0,-9.829834,-71.274536,-163.57349,-223.86157,-5.6641846,344.15625,119.02344,22.978836,25.87777,26.721329
193373.5,-5.4351807,-130.8252,-289.12207,-258.91357,-10.567383,395.71094,93.046875,23.217646,26.422066,27.28582
193404.0,-7.3725586,-52.29712,-260.323,-306.6228,51.93799,417.4453,183.125,24.11085,26.474306,27.210543
193434.5,35.930786,-140.53711,-276.23145,-284.81396,34.02185,381.6172,163.5,24.88951,26.580883,27.131153
193465.5,31.563354,-21.274658,-193.60913,-243.84058,2.2904053,95.28125,-86.46094,26.38378,26.693659,27.037344
193495.0,58.469604,-102.9115,-217.97925,-133.29932,154.33875,22.578125,73.96094,27.072836,26.936035,27.179392
193524.5,24.45935,-44.99536,-200.58179,-207.19922,42.404907,242.39062,103.953125,27.22804,27.02994,27.252556
193555.0,40.10388,-115.275635,-192.91211,-221.0603,16.496948,146.3125,75.96875,26.00782,27.479229,27.687016
193585.5,51.460815,-142.96399,-140.27222,-181.42163,-37.587402,292.1875,233.30469,23.027214,26.839037,27.427694
193616.0,26.854736,-124.42969,-142.98706,-169.1836,-95.57251,321.4375,398.10938,21.97703,26.189245,27.13749
193646.5,-17.021973,-90.71045,-204.88257,-131.68506,-27.744995,364.95312,436.71094,20.664734,24.986036,26.104464
193677.5,-14.6553955,-94.58252,-186.64087,-126.18921,-46.769287,357.52344,440.33594,20.403465,23.87282,24.83469
193708.0,-26.271606,-152.47595,-204.46924,-235.3274,-57.07312,473.89844,363.70312,20.820625,23.211964,24.390924
193738.5,50.655518,-173.06299,-215.15576,-318.69092,-70.41882,499.0703,268.70312,21.681854,23.256079,24.189957
193769.0,-5.9925537,-158.72339,-251.54272,-269.1211,-36.015747,475.8125,328.5078,22.537706,23.633272,24.23209
193799.5,39.28784,-192.56262,-351.20166,-222.66333,-21.92273,345.47656,349.9297,24.130713,23.8829,24.009098
193830.5,-43.630127,-159.9414,-316.5337,-244.55615,0.9835205,284.02344,253.97656,25.23028,24.41488,24.33417
193860.0,-55.355347,-150.80383,-325.2185,-223.50854,-46.76355,174.99219,126.74219,26.503208,25.286835,25.247822
193889.5,-7.3706055,-129.51514,-219.86401,-196.43604,-44.820557,34.71875,118.42969,26.747637,25.34581,25.724895
193920.0,22.756592,-77.30652,-275.8794,-208.57227,0.38891602,441.0703,196.32812,26.240744,26.054245,26.173214
193950.5,-15.385498,-97.099365,-220.90479,-199.95605,-44.109863,343.0078,281.5,23.393635,26.376108,26.564377
193981.0,11.703857,-58.73987,-220.78906,-171.50317,-57.27002,344.1328,360.625,22.610155,26.489332,26.86392
194011.5,-59.836792,-116.48828,-142.28296,-149.67285,-60.546143,287.375,372.96094,22.275412,25.924704,26.567005
194042.5,-48.780396,-110.53052,-133.81201,-171.2793,-88.9281,431.65625,318.59375,22.303791,24.771425,25.650883
194073.0,1.4780273,-58.43335,-172.01294,-218.42285,-67.80859,402.60938,300.875,21.91804,24.4978,25.554365
194103.5,-20.195068,-62.595093,-195.10791,-316.04224,-20.107666,417.42188,129.59375,22.374578,24.222124,24.924128
194134.0,17.064087,-156.45605,-260.92334,-333.12134,22.706665,295.5703,376.33594,23.233307,24.568262,25.382141
194164.5,6.668213,-122.84973,-235.07031,-325.2544,-30.23462,83.19531,270.04688,23.538544,24.826828,25.294191
194195.5,17.51648,-147.83594,-329.21826,-258.13306,-19.892456,-2.90625,-1.2734375,25.513802,25.170618,25.349613
194225.0,-83.401,-159.56458,-258.51953,-236.66235,64.454834,242.71094,241.70312,26.511988,25.406618,25.592932
194254.5,27.454956,-102.98352,-250.04883,-133.57886,67.24194,329.64844,185.10156,27.138704,26.272305,26.301268
194285.0,3.4228516,-91.17102,-177.65039,-198.35034,21.530884,256.22656,50.804688,26.382624,27.1061,27.230886
194315.5,41.24597,-80.72229,-202.34546,-223.97925,-2.232666,18.148438,248.84375,23.578121,27.091341,27.540163
194346.0,16.444824,-123.50488,-186.58545,-162.771,-66.0647,241.27344,417.32812,22.13257,26.705912,27.350956
194376.5,-22.495605,-86.66858,-144.15698,-208.43872,-28.28064,380.96875,304.2578,22.024145,25.729897,26.635313
194407.5,-55.177612,-118.98816,-141.43994,-177.6294,-75.32544,392.67188,221.95312,21.68695,25.026678,26.103392
194438.0,-5.27063,-139.1355,-167.09912,-200.72778,-116.36548,477.3203,156.78125,21.36037,25.022959,25.906073
194468.5,-42.129883,-121.33252,-222.34448,-279.3042,-108.16272,487.39062,159.80469,22.265007,25.204935,25.958363
194499.0,23.848267,-147.7644,-242.6814,-266.87085,-28.952515,428.25,284.89844,23.196667,25.307926,25.89993
194529.5,86.879395,-182.54834,-348.29712,-268.24292,-23.10852,328.3125,298.22656,24.699558,25.38464,25.728762
194560.5,63.79651,-39.414917,-350.85303,-246.09326,-42.616333,285.5547,258.28906,26.214672,25.763987,25.96043
194590.0,9.764526,-77.96106,-332.20142,-302.01,17.46106,349.54688,215.82031,26.162796,26.091194,26.374273
194619.5,21.358765,13.514526,-284.68262,-209.22583,19.669312,10.40625,182.96875,26.767042,25.631872,26.137424
194650.0,35.6532,-174.36536,-123.04492,-238.13965,21.557373,374.34375,74.625,26.698668,26.705988,27.008614
194680.5,73.760864,-188.77295,-120.95459,-146.60059,-47.1615,251.1875,241.28125,23.2282,27.205143,27.538742
194711.0,-6.031494,-118.88757,-169.45386,-190.72144,-54.662476,241.5,333.52344,22.30974,26.695538,27.237488
194741.5,-12.9729,-126.19702,-163.72437,-144.59766,15.046509,331.17188,261.25,21.839336,25.51918,26.496637
194772.5,-48.42932,-93.450195,-216.97876,-125.101074,-63.24646,411.60156,389.96875,20.80665,24.641212,25.902147
194803.0,-54.06787,-132.98926,-187.33545,-166.05518,-42.411987,352.41406,269.1328,21.500242,24.566658,25.52198
194833.5,36.406616,-54.71411,-250.07251,-270.77295,-28.975342,464.92188,146.92188,21.978987,24.456718,25.281384
194864.0,48.576294,-88.067505,-201.1521,-268.15137,-5.296631,381.96094,233.22656,22.850729,24.870459,25.91928
194894.5,-67.151855,-157.30994,-331.0315,-272.1101,-98.34888,243.70312,198.375,23.982897,25.438532,25.918848
194925.5,60.14258,36.157104,-226.23901,-227.60059,28.696045,195.17969,-5.109375,25.960985,25.978065,26.096096
194955.0,22.055054,-131.96533,-126.2561,-155.6167,104.152954,242.23438,106.828125,26.908121,26.224487,26.46727
194984.5,94.17566,-105.06128,-150.2666,-161.21045,36.6875,83.171875,50.390625,27.191887,26.694757,26.953007
195015.0,32.80603,-45.06201,-212.98975,-217.58936,24.958496,233.71875,130.23438,26.440222,27.206028,27.505213
195045.5,31.754883,-135.59216,-209.88867,-215.4524,-75.031494,274.625,195.03906,24.020061,27.020048,27.495575
195076.0,-1.5712891,-74.61792,-157.52563,-169.02954,7.6431885,277.5703,393.15625,22.714907,26.396626,27.189888
195106.5,-39.115845,-123.12109,-172.24634,-116.35376,-24.516846,372.76562,397.95312,22.146439,25.102592,26.218124
195137.5,-45.21216,-145.7262,-181.94751,-151.74243,-99.31262,373.3203,382.65625,21.520988,24.19687,25.077639
195168.0,-23.951782,-112.37085,-192.00757,-246.17725,-62.886963,369.65625,354.35938,21.713009,23.574793,24.339684
195198.5,-12.414185,-105.48132,-236.88745,-226.28735,-49.602905,379.33594,407.71875,22.258114,23.307535,23.84756
195229.0,-40.649902,-150.79309,-229.01074,-305.0271,-18.759766,397.58594,405.10938,23.661066,23.426777,23.939674
195259.5,-11.112061,-143.60754,-295.08545,-288.938,-60.467896,326.35938,323.3672,23.519436,23.736609,24.05498
195290.5,77.659424,-185.00684,-270.74048,-203.92676,24.935791,236.75,252.02344,25.722982,24.44366,24.269361
195320.0,64.083496,-88.99817,-212.63208,-178.94458,70.348755,256.125,296.17188,26.304174,25.077007,24.954952
195349.5,50.681885,-160.21057,-286.72827,-172.83374,63.369385,133.26562,105.109375,27.47955,25.777456,25.62174
195380.0,38.868164,-158.65381,-232.27612,-152.07886,-30.14563,213.71875,139.80469,27.589037,26.97715,26.778374
195410.5,59.36023,-96.55676,-190.47876,-237.35376,-19.400146,253.4375,120.08594,25.051317,27.206537,27.490576
195441.0,15.322876,-113.61072,-201.78467,-167.22974,-9.857666,362.98438,214.0,24.008163,26.769234,27.245584
195471.5,-23.367065,-103.10828,-192.92896,-140.34937,-26.993774,451.7422,226.44531,23.31634,26.070518,26.723455
195502.5,-39.517456,-103.84094,-181.4851,-191.2976,-80.897705,437.8672,236.58594,22.499842,25.45559,26.253508
195533.0,-16.09436,-92.208984,-148.14111,-217.46338,13.655762,462.67188,109.078125,22.077982,25.319921,26.085909
195563.5,-1.2077637,-107.95337,-194.36328,-274.5515,-55.736694,383.26562,89.8125,22.434189,25.279106,26.082878
195594.0,15.53186,-107.386475,-269.66333,-338.4109,23.112915,419.21094,252.0,24.102217,25.64503,26.139654
195624.5,38.602173,-146.01318,-296.41577,-379.2793,-37.427124,266.60938,198.35156,24.422659,25.652088,26.009815
195655.5,7.5168457,-80.128296,-336.3125,-208.50537,-58.77173,217.91406,210.8125,26.502052,25.939655,26.023045
195685.0,77.13281,-53.284424,-293.1018,-205.09302,50.62207,345.8047,255.89844,26.645666,25.90768,26.305426
195714.5,66.25,-45.824707,-215.29883,-195.78003,17.279541,289.1875,127.578125,27.169434,25.84299,26.175806
195745.0,16.083374,-35.54236,-203.7854,-194.4602,38.651123,214.01562,247.03125,27.109108,26.08774,26.383541
195775.5,19.693481,-122.0791,-186.77441,-184.27686,-64.244385,310.5078,83.05469,24.514297,27.18695,27.401148
195806.0,-39.091553,-123.55017,-133.52197,-174.2793,-12.212891,367.25,290.4922,22.075497,26.941246,27.563557
195836.5,-36.124146,-118.29932,-162.90161,-142.49414,-66.81897,371.78906,379.1328,21.73525,25.98701,26.992514
195867.5,-43.277466,-76.3396,-154.81714,-148.854,-28.530518,440.28125,435.58594,20.764723,24.540037,25.868536
195898.0,-21.520264,-102.61182,-189.37354,-210.32788,-15.2039795,282.21094,265.65625,21.86833,23.913406,25.128347
195928.5,-6.9379883,-117.160645,-242.8125,-288.85547,-80.25891,285.59375,180.85938,21.390133,23.755493,25.173481
195959.0,12.246826,-173.23291,-329.5,-328.88257,-96.22485,357.48438,350.75,22.968489,24.278454,25.343689
195989.5,-61.278076,-140.81018,-290.0808,-231.2815,-29.143799,278.10156,298.9297,23.551281,24.44515,25.01164
196020.5,17.570679,-22.093994,-296.5005,-293.72388,5.5567627,152.01562,162.88281,25.932936,24.642717,25.146898
196050.0,7.9139404,-104.00525,-336.82275,-343.01733,-39.67566,307.34375,142.53906,26.436563,25.397598,25.633991
196079.5,-48.85083,-96.35083,-291.67505,-171.39233,-13.815186,194.60938,154.69531,26.830313,25.37931,25.847109
196110.0,-25.963257,-72.17969,-179.69922,-235.51904,0.09069824,395.1797,244.21875,26.447239,25.907341,26.355328
196140.5,16.04956,-44.980347,-183.01831,-249.64136,12.561401,363.39062,239.03125,24.389725,26.578152,26.896093
196171.0,-30.485718,-104.38965,-153.2544,-192.00195,-57.115356,305.17188,357.8203,21.68055,26.204857,26.75026
196201.5,-46.442993,-113.56726,-145.16357,-136.59497,-36.833496,466.53906,386.96875,20.97992,25.534388,26.297415
196232.5,-54.168457,-59.992676,-181.73975,-180.14111,-66.533325,444.9297,333.70312,21.06166,24.874016,25.80086
196263.0,-7.4696045,-106.198,-150.03687,-258.0454,-57.78125,421.1875,283.9375,20.925623,24.227398,25.05684
196293.5,-26.4104,-154.99634,-233.42188,-304.5188,-75.53528,345.4922,256.875,21.115667,24.049831,24.99316
196324.0,-32.323364,-139.0946,-309.63574,-312.65356,22.316895,485.33594,460.89844,22.036934,24.327013,25.56612
196354.5,28.697632,-58.562744,-219.63428,-335.54492,33.64734,218.17188,369.25,23.204002,24.303394,24.876635
196385.5,58.026978,-119.6449,-236.53516,-258.39624,71.72705,201.72656,302.91406,25.556398,24.549814,24.530743
196415.0,24.355225,-96.33545,-283.69922,-230.11523,49.613647,75.390625,219.59375,26.58899,25.387358,25.338348
196444.5,34.581177,-152.90002,-196.54053,-269.14917,0.7319336,296.21875,221.0,26.903473,25.90455,25.892756
196475.0,-31.392944,-102.121704,-219.74487,-240.67139,10.9609375,226.84375,152.42969,25.81227,26.240555,26.482246
